angle_1,angle_1_t,d_angle_1_t,angle_2,angle_2_t,d_angle_2_t
-1.08487,-1.03431,-0.110078,1.80835,1.81518,-0.123901
-1.08511,-1.03451,-0.110534,1.80823,1.81524,-0.123233
-1.08534,-1.03475,-0.111259,1.80811,1.81541,-0.122634
-1.08558,-1.03498,-0.111656,1.80798,1.81562,-0.122085
-1.08581,-1.03518,-0.11276,1.80786,1.81582,-0.121619
-1.08605,-1.03539,-0.113809,1.80774,1.81602,-0.121229
-1.08628,-1.03562,-0.11437,1.80762,1.81626,-0.120886
-1.08652,-1.03585,-0.115338,1.80749,1.81649,-0.120608
-1.08675,-1.03608,-0.116258,1.80737,1.81672,-0.120391
-1.08699,-1.03635,-0.117132,1.80725,1.81696,-0.120228
-1.08722,-1.03652,-0.118835,1.80713,1.8171,-0.120158
-1.08746,-1.03678,-0.11958,1.807,1.81733,-0.120129
-1.08769,-1.03698,-0.120288,1.80688,1.81745,-0.120137
-1.08793,-1.03722,-0.120961,1.80676,1.81765,-0.120178
-1.08816,-1.03748,-0.122036,1.80663,1.81783,-0.120271
-1.0884,-1.03774,-0.123784,1.80651,1.818,-0.120447
-1.08863,-1.03803,-0.125154,1.80639,1.81818,-0.120682
-1.08886,-1.03826,-0.127183,1.80626,1.81829,-0.121007
-1.0891,-1.03855,-0.127511,1.80614,1.8185,-0.121333
-1.08933,-1.03885,-0.128985,1.80601,1.81864,-0.121715
-1.08957,-1.03908,-0.129659,1.80589,1.81873,-0.122112
-1.0898,-1.03937,-0.130735,1.80576,1.81887,-0.122544
-1.09003,-1.03963,-0.132049,1.80564,1.81899,-0.123019
-1.09027,-1.03992,-0.132569,1.80552,1.81911,-0.123496
-1.0905,-1.04021,-0.132192,1.80539,1.81922,-0.123931
-1.09073,-1.0405,-0.133141,1.80527,1.81934,-0.124392
-1.09097,-1.04079,-0.133171,1.80514,1.81946,-0.124831
-1.0912,-1.04106,-0.134072,1.80502,1.81954,-0.125293
-1.09143,-1.04135,-0.134492,1.80489,1.81966,-0.125753
-1.09167,-1.04161,-0.134454,1.80477,1.81975,-0.126188
-1.0919,-1.04184,-0.133982,1.80464,1.81983,-0.126577
-1.09213,-1.0421,-0.132371,1.80451,1.81992,-0.126867
-1.09236,-1.04233,-0.132004,1.80439,1.81998,-0.127124
-1.0926,-1.0426,-0.131654,1.80426,1.82004,-0.12735
-1.09283,-1.04283,-0.132195,1.80414,1.8201,-0.127593
-1.09306,-1.04309,-0.130237,1.80401,1.82018,-0.127725
-1.09329,-1.04329,-0.129685,1.80388,1.82021,-0.127823
-1.09353,-1.04356,-0.129161,1.80376,1.8203,-0.12789
-1.09376,-1.04376,-0.128954,1.80363,1.8203,-0.127943
-1.09399,-1.04399,-0.128466,1.8035,1.82036,-0.127969
-1.09422,-1.0442,-0.128294,1.80338,1.82039,-0.127985
-1.09445,-1.04443,-0.126531,1.80325,1.82036,-0.127913
-1.09469,-1.0446,-0.124856,1.80312,1.82033,-0.12776
-1.09492,-1.04483,-0.124138,1.80299,1.82036,-0.127579
-1.09515,-1.04501,-0.123019,1.80287,1.8203,-0.127351
-1.09538,-1.04521,-0.122392,1.80274,1.8203,-0.127103
-1.09561,-1.04542,-0.120633,1.80261,1.82027,-0.126779
-1.09584,-1.04559,-0.118963,1.80248,1.82021,-0.126389
-1.09607,-1.04582,-0.118103,1.80236,1.82024,-0.125974
-1.0963,-1.046,-0.118449,1.80223,1.82015,-0.125598
-1.09654,-1.04623,-0.116451,1.8021,1.82015,-0.125141
-1.09677,-1.0464,-0.11528,1.80197,1.82007,-0.124648
-1.097,-1.04661,-0.113005,1.80184,1.82004,-0.124065
-1.09723,-1.04678,-0.112007,1.80171,1.81998,-0.123463
-1.09746,-1.04699,-0.111058,1.80159,1.81995,-0.122842
-1.09769,-1.04719,-0.110593,1.80146,1.81992,-0.12223
-1.09792,-1.04742,-0.110588,1.80133,1.81992,-0.121648
-1.09815,-1.0476,-0.110582,1.8012,1.81983,-0.121095
-1.09838,-1.04783,-0.110577,1.80107,1.81986,-0.120569
-1.09861,-1.048,-0.110137,1.80094,1.8198,-0.120047
-1.09884,-1.04824,-0.11059,1.80081,1.81978,-0.119574
-1.09907,-1.04847,-0.111021,1.80068,1.81978,-0.119147
-1.0993,-1.0487,-0.11172,1.80055,1.81975,-0.118775
-1.09953,-1.04893,-0.112095,1.80042,1.81972,-0.118441
-1.09976,-1.04917,-0.112741,1.80029,1.81969,-0.118156
-1.09999,-1.0494,-0.113355,1.80016,1.81966,-0.117916
-1.10022,-1.04966,-0.115246,1.80003,1.8196,-0.117783
-1.10045,-1.04992,-0.116171,1.7999,1.81951,-0.117702
-1.10067,-1.05018,-0.117486,1.79977,1.81946,-0.117691
-1.1009,-1.05045,-0.118734,1.79964,1.81934,-0.117743
-1.10113,-1.05071,-0.119049,1.79951,1.81916,-0.117809
-1.10136,-1.051,-0.11862,1.79938,1.81899,-0.117849
-1.10159,-1.05123,-0.120249,1.79924,1.81873,-0.117969
-1.10182,-1.05152,-0.120487,1.79911,1.81847,-0.118095
-1.10205,-1.05175,-0.121586,1.79898,1.81815,-0.11827
-1.10228,-1.05205,-0.12263,1.79885,1.8178,-0.118488
-1.1025,-1.05234,-0.123185,1.79872,1.81742,-0.118722
-1.10273,-1.05263,-0.124149,1.79859,1.81698,-0.118994
-1.10296,-1.05289,-0.125065,1.79845,1.81646,-0.119297
-1.10319,-1.05321,-0.126371,1.79832,1.816,-0.119651
-1.10342,-1.0535,-0.127902,1.79819,1.81544,-0.120064
-1.10364,-1.05379,-0.127758,1.79806,1.81483,-0.120448
-1.10387,-1.05408,-0.129656,1.79793,1.81422,-0.120909
-1.1041,-1.0544,-0.130297,1.79779,1.81361,-0.121378
-1.10433,-1.05469,-0.131632,1.79766,1.81291,-0.121891
-1.10455,-1.05501,-0.1329,1.79753,1.81227,-0.122441
-1.10478,-1.05533,-0.134105,1.79739,1.81158,-0.123024
-1.10501,-1.05562,-0.134523,1.79726,1.81088,-0.123599
-1.10524,-1.05594,-0.135647,1.79713,1.81021,-0.124202
-1.10546,-1.05626,-0.136424,1.79699,1.80957,-0.124813
-1.10569,-1.05658,-0.137162,1.79686,1.80902,-0.12543
-1.10592,-1.0569,-0.13859,1.79673,1.80852,-0.126088
-1.10614,-1.05722,-0.139947,1.79659,1.80815,-0.126781
-1.10637,-1.05754,-0.140508,1.79646,1.80783,-0.127468
-1.1066,-1.05786,-0.141042,1.79632,1.80765,-0.128146
-1.10682,-1.05818,-0.14184,1.79619,1.80759,-0.128831
-1.10705,-1.05847,-0.142307,1.79606,1.80762,-0.129505
-1.10728,-1.05879,-0.142315,1.79592,1.80774,-0.130145
-1.1075,-1.05908,-0.142323,1.79579,1.80794,-0.130754
-1.10773,-1.05937,-0.143056,1.79565,1.80823,-0.131369
-1.10795,-1.05966,-0.143027,1.79552,1.80852,-0.131952
-1.10818,-1.05995,-0.142999,1.79538,1.80881,-0.132505
-1.10841,-1.06022,-0.1421,1.79525,1.80908,-0.132984
-1.10863,-1.06048,-0.141682,1.79511,1.80934,-0.133419
-1.10886,-1.06077,-0.140558,1.79498,1.80963,-0.133776
-1.10908,-1.06103,-0.139781,1.79484,1.80989,-0.134076
-1.10931,-1.06126,-0.139043,1.79471,1.81012,-0.134325
-1.10953,-1.06149,-0.137615,1.79457,1.81033,-0.134489
-1.10976,-1.06176,-0.136694,1.79443,1.81053,-0.134599
-1.10998,-1.06199,-0.135383,1.7943,1.8107,-0.134639
-1.11021,-1.06219,-0.134574,1.79416,1.81085,-0.134635
-1.11043,-1.06242,-0.13337,1.79402,1.81097,-0.134572
-1.11066,-1.06263,-0.132225,1.79389,1.81105,-0.134455
-1.11088,-1.06283,-0.130266,1.79375,1.81111,-0.134245
-1.11111,-1.06304,-0.128114,1.79362,1.81117,-0.133939
-1.11133,-1.06324,-0.127232,1.79348,1.81117,-0.133603
-1.11155,-1.06344,-0.126395,1.79334,1.81117,-0.133243
-1.11178,-1.06365,-0.124436,1.7932,1.81117,-0.132803
-1.112,-1.06385,-0.123738,1.79307,1.81108,-0.132349
-1.11223,-1.06402,-0.122203,1.79293,1.811,-0.131842
-1.11245,-1.06426,-0.121181,1.79279,1.81091,-0.131309
-1.11268,-1.06446,-0.119483,1.79265,1.81076,-0.130718
-1.1129,-1.06466,-0.119033,1.79252,1.81065,-0.130134
-1.11312,-1.06484,-0.117442,1.79238,1.81044,-0.129499
-1.11335,-1.06507,-0.117531,1.79224,1.81033,-0.128901
-1.11357,-1.06524,-0.117178,1.7921,1.81009,-0.128314
-1.11379,-1.06545,-0.116407,1.79196,1.80989,-0.127719
-1.11402,-1.06565,-0.114948,1.79183,1.80969,-0.127081
-1.11424,-1.06588,-0.114725,1.79169,1.80948,-0.126463
-1.11446,-1.06606,-0.114076,1.79155,1.80922,-0.125843
-1.11469,-1.06629,-0.113024,1.79141,1.80905,-0.125202
-1.11491,-1.0665,-0.111734,1.79127,1.80884,-0.124529
-1.11513,-1.0667,-0.111235,1.79113,1.80861,-0.123864
-1.11535,-1.0669,-0.110762,1.79099,1.80838,-0.123209
-1.11558,-1.06711,-0.109585,1.79085,1.80815,-0.122528
-1.1158,-1.06734,-0.109193,1.79071,1.80794,-0.121861
-1.11602,-1.06754,-0.108386,1.79057,1.80765,-0.121187
-1.11624,-1.06775,-0.108054,1.79043,1.80733,-0.120531
-1.11647,-1.06798,-0.108176,1.79029,1.80698,-0.119913
-1.11669,-1.06821,-0.107419,1.79015,1.80658,-0.119288
-1.11691,-1.06838,-0.1067,1.79001,1.80608,-0.118659
-1.11713,-1.06862,-0.106889,1.78987,1.80556,-0.11807
-1.11735,-1.06885,-0.106196,1.78973,1.80495,-0.117477
-1.11757,-1.06905,-0.105974,1.78959,1.80431,-0.116902
-1.1178,-1.06929,-0.106636,1.78945,1.80364,-0.116388
-1.11802,-1.06952,-0.106828,1.78931,1.80294,-0.11591
-1.11824,-1.06978,-0.107011,1.78917,1.80224,-0.115465
-1.11846,-1.07001,-0.107184,1.78903,1.80155,-0.115051
-1.11868,-1.07025,-0.107785,1.78889,1.80082,-0.114688
-1.1189,-1.07048,-0.109083,1.78875,1.80015,-0.114408
-1.11912,-1.07074,-0.110316,1.7886,1.79957,-0.114203
-1.11934,-1.071,-0.111051,1.78846,1.79907,-0.114045
-1.11956,-1.07126,-0.112186,1.78832,1.79867,-0.113953
-1.11978,-1.07155,-0.113699,1.78818,1.79841,-0.11394
-1.12001,-1.07182,-0.115138,1.78804,1.79826,-0.114
-1.12023,-1.07211,-0.11694,1.78789,1.79823,-0.114147
-1.12045,-1.07237,-0.118216,1.78775,1.79835,-0.11435
-1.12067,-1.07263,-0.118992,1.78761,1.79855,-0.114582
-1.12089,-1.07292,-0.120602,1.78747,1.79884,-0.114883
-1.12111,-1.07321,-0.121259,1.78732,1.79913,-0.115202
-1.12133,-1.07353,-0.122755,1.78718,1.79948,-0.11558
-1.12155,-1.07382,-0.123741,1.78704,1.79977,-0.115988
-1.12177,-1.07414,-0.125113,1.7869,1.80009,-0.116444
-1.12199,-1.07443,-0.126707,1.78675,1.80038,-0.116957
-1.1222,-1.07472,-0.127931,1.78661,1.80067,-0.117506
-1.12242,-1.07504,-0.129385,1.78646,1.80099,-0.1181
-1.12264,-1.07533,-0.130038,1.78632,1.80128,-0.118697
-1.12286,-1.0756,-0.13066,1.78618,1.80152,-0.119295
-1.12308,-1.0758,-0.13125,1.78603,1.80172,-0.119893
-1.1233,-1.07606,-0.132973,1.78589,1.80198,-0.120547
-1.12352,-1.07629,-0.133448,1.78575,1.80219,-0.121192
-1.12374,-1.07653,-0.134335,1.7856,1.80239,-0.121849
-1.12396,-1.07682,-0.134741,1.78546,1.80265,-0.122494
-1.12418,-1.07711,-0.135854,1.78531,1.80285,-0.123162
-1.12439,-1.0774,-0.137348,1.78517,1.80309,-0.123871
-1.12461,-1.07766,-0.137167,1.78502,1.80323,-0.124536
-1.12483,-1.07792,-0.137432,1.78488,1.80338,-0.12518
-1.12505,-1.07818,-0.137247,1.78473,1.80349,-0.125784
-1.12527,-1.07844,-0.137944,1.78459,1.80358,-0.126392
-1.12549,-1.07874,-0.13817,1.78444,1.80367,-0.126981
-1.1257,-1.079,-0.137949,1.7843,1.80373,-0.127529
-1.12592,-1.07923,-0.137302,1.78415,1.8037,-0.128018
-1.12614,-1.07943,-0.136688,1.78401,1.8037,-0.128451
-1.12636,-1.07969,-0.135814,1.78386,1.80367,-0.128819
-1.12657,-1.0799,-0.135274,1.78371,1.80358,-0.129142
-1.12679,-1.08013,-0.135197,1.78357,1.80352,-0.129445
-1.12701,-1.08033,-0.134398,1.78342,1.80341,-0.129693
-1.12723,-1.08054,-0.133929,1.78327,1.80329,-0.129904
-1.12744,-1.08074,-0.133193,1.78313,1.80315,-0.130069
-1.12766,-1.08094,-0.131621,1.78298,1.803,-0.130146
-1.12788,-1.08112,-0.130128,1.78283,1.80283,-0.130145
-1.12809,-1.08129,-0.128709,1.78269,1.80172,-0.130074
-1.12831,-1.0819,-0.127798,1.78254,1.80195,-0.12996
-1.12853,-1.08208,-0.12606,1.78239,1.80178,-0.129765
-1.12874,-1.08222,-0.123682,1.78225,1.80152,-0.129461
-1.12896,-1.0824,-0.12215,1.7821,1.80131,-0.129095
-1.12917,-1.08254,-0.121566,1.78195,1.80105,-0.128719
-1.12939,-1.08272,-0.12014,1.7818,1.80082,-0.12829
-1.12961,-1.08292,-0.119221,1.78166,1.80053,-0.127836
-1.12982,-1.0831,-0.117912,1.78151,1.80021,-0.12734
-1.13004,-1.08327,-0.11754,1.78136,1.79992,-0.12685
-1.13025,-1.08382,-0.116024,1.78121,1.79884,-0.126309
-1.13047,-1.08397,-0.114875,1.78106,1.79849,-0.125737
-1.13069,-1.08411,-0.113492,1.78091,1.79806,-0.125125
-1.1309,-1.08429,-0.112906,1.78077,1.79774,-0.124514
-1.13112,-1.08443,-0.110749,1.78062,1.79739,-0.123826
-1.13133,-1.08458,-0.1103,1.78047,1.79704,-0.123149
-1.13155,-1.08472,-0.109146,1.78032,1.79663,-0.122449
-1.13176,-1.08487,-0.10834,1.78017,1.7962,-0.121744
-1.13198,-1.08504,-0.108011,1.78002,1.79588,-0.121057
-1.13219,-1.08519,-0.106972,1.77987,1.79541,-0.120353
-1.13241,-1.08534,-0.105112,1.77972,1.79489,-0.119591
-1.13262,-1.08548,-0.104945,1.77957,1.79279,-0.118859
-1.13283,-1.086,-0.105221,1.77942,1.79253,-0.118177
-1.13305,-1.08618,-0.104612,1.77927,1.79184,-0.117498
-1.13326,-1.08635,-0.104033,1.77912,1.79117,-0.116825
-1.13348,-1.08653,-0.103484,1.77897,1.7905,-0.116158
-1.13369,-1.08673,-0.10267,1.77882,1.78983,-0.115484
-1.13391,-1.08691,-0.104224,1.77867,1.78916,-0.114921
-1.13412,-1.08714,-0.104101,1.77852,1.7887,-0.11438
-1.13433,-1.08731,-0.103257,1.77837,1.78823,-0.113824
-1.13455,-1.08752,-0.103182,1.77822,1.78776,-0.113292
-1.13476,-1.08769,-0.103111,1.77807,1.78742,-0.112782
-1.13497,-1.08789,-0.103479,1.77792,1.78715,-0.112317
-1.13519,-1.08807,-0.103829,1.77776,1.78695,-0.111893
-1.1354,-1.08827,-0.10329,1.77761,1.78689,-0.111463
-1.13561,-1.08848,-0.103213,1.77746,1.78689,-0.11105
-1.13583,-1.08865,-0.102705,1.77731,1.78698,-0.110633
-1.13604,-1.08879,-0.102657,1.77716,1.78704,-0.110234
-1.13625,-1.089,-0.102612,1.77701,1.78724,-0.109853
-1.13646,-1.0892,-0.10257,1.77685,1.78745,-0.109489
-1.13668,-1.08935,-0.102093,1.7767,1.78759,-0.109119
-1.13689,-1.08952,-0.102512,1.77655,1.78779,-0.108789
-1.1371,-1.0897,-0.103347,1.7764,1.78797,-0.108517
-1.13731,-1.0899,-0.102541,1.77624,1.78817,-0.108218
-1.13753,-1.09005,-0.102938,1.77609,1.78829,-0.107954
-1.13774,-1.09025,-0.104478,1.77594,1.78849,-0.10778
-1.13795,-1.09045,-0.105214,1.77579,1.7887,-0.107652
-1.13816,-1.09066,-0.105478,1.77563,1.7889,-0.107543
-1.13837,-1.09083,-0.105292,1.77548,1.78907,-0.107431
-1.13859,-1.091,-0.105551,1.77533,1.78922,-0.107337
-1.1388,-1.09118,-0.105798,1.77517,1.78939,-0.10726
-1.13901,-1.09138,-0.106759,1.77502,1.78957,-0.107235
-1.13922,-1.09159,-0.106945,1.77487,1.78974,-0.10722
-1.13943,-1.09179,-0.107849,1.77471,1.78989,-0.107252
-1.13964,-1.09199,-0.10798,1.77456,1.79006,-0.107288
-1.13985,-1.0922,-0.108541,1.7744,1.79018,-0.107351
-1.14007,-1.09246,-0.109365,1.77425,1.79032,-0.107451
-1.14028,-1.09266,-0.109857,1.77409,1.79041,-0.107572
-1.14049,-1.09292,-0.110615,1.77394,1.79053,-0.107724
-1.1407,-1.09313,-0.111335,1.77379,1.79056,-0.107904
-1.14091,-1.09333,-0.11202,1.77363,1.79059,-0.10811
-1.14112,-1.09356,-0.113106,1.77348,1.79064,-0.10836
-1.14133,-1.09377,-0.113411,1.77332,1.79064,-0.108612
-1.14154,-1.09397,-0.113264,1.77317,1.79061,-0.108845
-1.14175,-1.09417,-0.113561,1.77301,1.79059,-0.109081
-1.14196,-1.09438,-0.114134,1.77285,1.79059,-0.109334
-1.14217,-1.09458,-0.115114,1.7727,1.79056,-0.109623
-1.14238,-1.09478,-0.115319,1.77254,1.79053,-0.109907
-1.14259,-1.09499,-0.114641,1.77239,1.7905,-0.110144
-1.1428,-1.09519,-0.114433,1.77223,1.7905,-0.110358
-1.14301,-1.09537,-0.114671,1.77208,1.79041,-0.110574
-1.14322,-1.09557,-0.114462,1.77192,1.79035,-0.110768
-1.14343,-1.09577,-0.114263,1.77176,1.79032,-0.110943
-1.14363,-1.09598,-0.11451,1.77161,1.79029,-0.111122
-1.14384,-1.09618,-0.115035,1.77145,1.79027,-0.111317
-1.14405,-1.09641,-0.115244,1.77129,1.79024,-0.111514
-1.14426,-1.09662,-0.115006,1.77114,1.79021,-0.111688
-1.14447,-1.09682,-0.114779,1.77098,1.79018,-0.111843
-1.14468,-1.09702,-0.115291,1.77082,1.79018,-0.112015
-1.14489,-1.0972,-0.115487,1.77066,1.79015,-0.112189
-1.1451,-1.0974,-0.115673,1.77051,1.79012,-0.112363
-1.1453,-1.09758,-0.115413,1.77035,1.79006,-0.112515
-1.14551,-1.09778,-0.115603,1.77019,1.79006,-0.11267
-1.14572,-1.09795,-0.114184,1.77003,1.79,-0.112746
-1.14593,-1.09813,-0.114435,1.76988,1.78997,-0.11283
-1.14614,-1.0983,-0.113074,1.76972,1.78995,-0.112842
-1.14634,-1.09845,-0.112072,1.76956,1.78986,-0.112804
-1.14655,-1.09862,-0.111993,1.7694,1.78983,-0.112763
-1.14676,-1.0988,-0.111481,1.76924,1.7898,-0.112699
-1.14697,-1.09894,-0.110995,1.76908,1.78971,-0.112614
-1.14717,-1.09909,-0.109806,1.76892,1.78965,-0.112473
-1.14738,-1.09926,-0.108677,1.76877,1.78957,-0.112284
-1.14759,-1.09944,-0.108331,1.76861,1.78951,-0.112086
-1.1478,-1.09958,-0.108439,1.76845,1.78942,-0.111904
-1.148,-1.09976,-0.107378,1.76829,1.78936,-0.111677
-1.14821,-1.0999,-0.107533,1.76813,1.78925,-0.11147
-1.14842,-1.10008,-0.106081,1.76797,1.78916,-0.111201
-1.14862,-1.10022,-0.105865,1.76781,1.78904,-0.110934
-1.14883,-1.1004,-0.105224,1.76765,1.7889,-0.110648
-1.14904,-1.10054,-0.105051,1.76749,1.78872,-0.110369
-1.14924,-1.10072,-0.10445,1.76733,1.78858,-0.110073
-1.14945,-1.10089,-0.104752,1.76717,1.78838,-0.109807
-1.14965,-1.10103,-0.104602,1.76701,1.78811,-0.109546
-1.14986,-1.10124,-0.104896,1.76685,1.78782,-0.109314
-1.15007,-1.10141,-0.105175,1.76669,1.7875,-0.109107
-1.15027,-1.10159,-0.105877,1.76653,1.78715,-0.108945
-1.15048,-1.10179,-0.106107,1.76637,1.78686,-0.108803
-1.15068,-1.10194,-0.106762,1.76621,1.78643,-0.108701
-1.15089,-1.10211,-0.107384,1.76604,1.78605,-0.108635
-1.15109,-1.10229,-0.107103,1.76588,1.78556,-0.108559
-1.1513,-1.10249,-0.107998,1.76572,1.78503,-0.108531
-1.15151,-1.10269,-0.108849,1.76556,1.78442,-0.108547
-1.15171,-1.10292,-0.108931,1.7654,1.78375,-0.108566
-1.15192,-1.10313,-0.109445,1.76524,1.78308,-0.10861
-1.15212,-1.10333,-0.110659,1.76508,1.78233,-0.108712
-1.15232,-1.10354,-0.111814,1.76491,1.78163,-0.108867
-1.15253,-1.10371,-0.11291,1.76475,1.78087,-0.10907
-1.15273,-1.10394,-0.113225,1.76459,1.78023,-0.109277
-1.15294,-1.10417,-0.113087,1.76443,1.77951,-0.109468
-1.15314,-1.10435,-0.113684,1.76426,1.7789,-0.109679
-1.15335,-1.10458,-0.114687,1.7641,1.77834,-0.109929
-1.15355,-1.10481,-0.116076,1.76394,1.77794,-0.110236
-1.15375,-1.10508,-0.116232,1.76378,1.77759,-0.110536
-1.15396,-1.10528,-0.116381,1.76361,1.77741,-0.110828
-1.15416,-1.10548,-0.118121,1.76345,1.7773,-0.111193
-1.15437,-1.10566,-0.117303,1.76329,1.77724,-0.111498
-1.15457,-1.10592,-0.117398,1.76312,1.7773,-0.111793
-1.15477,-1.10612,-0.117488,1.76296,1.77741,-0.112078
-1.15498,-1.10633,-0.118737,1.76279,1.77759,-0.112411
-1.15518,-1.10656,-0.119923,1.76263,1.77782,-0.112787
-1.15538,-1.10679,-0.120614,1.76247,1.77805,-0.113178
-1.15559,-1.10708,-0.121706,1.7623,1.77837,-0.113604
-1.15579,-1.10729,-0.120709,1.76214,1.77858,-0.11396
-1.15599,-1.10749,-0.119326,1.76197,1.77878,-0.114228
-1.15619,-1.10769,-0.11961,1.76181,1.77898,-0.114497
-1.1564,-1.10787,-0.119881,1.76164,1.77913,-0.114766
-1.1566,-1.10807,-0.119847,1.76148,1.77933,-0.11502
-1.1568,-1.10825,-0.120541,1.76132,1.77951,-0.115296
-1.157,-1.10845,-0.120765,1.76115,1.77971,-0.11557
-1.15721,-1.10865,-0.120251,1.76099,1.77989,-0.115804
-1.15741,-1.10886,-0.120199,1.76082,1.78009,-0.116024
-1.15761,-1.10906,-0.120876,1.76065,1.78026,-0.116266
-1.15781,-1.10923,-0.121083,1.76049,1.78041,-0.116507
-1.15801,-1.10944,-0.120117,1.76032,1.78058,-0.116688
-1.15822,-1.10964,-0.120071,1.76016,1.78073,-0.116857
-1.15842,-1.10984,-0.120755,1.75999,1.78085,-0.117052
-1.15862,-1.11002,-0.120677,1.75983,1.78096,-0.117233
-1.15882,-1.11022,-0.120167,1.75966,1.78105,-0.11738
-1.15902,-1.11043,-0.120846,1.75949,1.78114,-0.117553
-1.15922,-1.11063,-0.120328,1.75933,1.78119,-0.117692
-1.15942,-1.1108,-0.119835,1.75916,1.78119,-0.117799
-1.15962,-1.11098,-0.119368,1.75899,1.78122,-0.117877
-1.15983,-1.11115,-0.11965,1.75883,1.78119,-0.117966
-1.16003,-1.11136,-0.119192,1.75866,1.78117,-0.118027
-1.16023,-1.1115,-0.118756,1.75849,1.78105,-0.118064
-1.16043,-1.11171,-0.11747,1.75832,1.78099,-0.118034
-1.16063,-1.11188,-0.117121,1.75816,1.78087,-0.117988
-1.16083,-1.11205,-0.117952,1.75799,1.78073,-0.117987
-1.16103,-1.11223,-0.118014,1.75782,1.78053,-0.117988
-1.16123,-1.11243,-0.118074,1.75765,1.78038,-0.117992
-1.16143,-1.11261,-0.117694,1.75749,1.78015,-0.117977
-1.16163,-1.11278,-0.117334,1.75732,1.77991,-0.117945
-1.16183,-1.11296,-0.117427,1.75715,1.77968,-0.117919
-1.16203,-1.1131,-0.116208,1.75698,1.77936,-0.117834
-1.16223,-1.11328,-0.115485,1.75681,1.77904,-0.117716
-1.16243,-1.11345,-0.115962,1.75664,1.77866,-0.117629
-1.16262,-1.11365,-0.115252,1.75648,1.77832,-0.11751
-1.16282,-1.11383,-0.115449,1.75631,1.77797,-0.117407
-1.16302,-1.114,-0.115201,1.75614,1.77756,-0.117296
-1.16322,-1.11418,-0.114965,1.75597,1.77707,-0.11718
-1.16342,-1.11435,-0.115468,1.7558,1.77657,-0.117094
-1.16362,-1.11453,-0.115654,1.75563,1.77608,-0.117022
-1.16382,-1.1147,-0.115832,1.75546,1.77552,-0.116963
-1.16402,-1.11487,-0.116001,1.75529,1.77491,-0.116915
-1.16422,-1.11505,-0.115725,1.75512,1.77427,-0.116855
-1.16441,-1.11519,-0.11459,1.75495,1.77361,-0.116742
-1.16461,-1.11537,-0.114385,1.75478,1.77291,-0.116624
-1.16481,-1.11554,-0.114626,1.75461,1.77215,-0.116524
-1.16501,-1.11572,-0.114419,1.75444,1.77137,-0.116419
-1.16521,-1.11589,-0.113786,1.75427,1.77041,-0.116287
-1.1654,-1.1161,-0.11362,1.7541,1.76962,-0.116154
-1.1656,-1.11624,-0.11419,1.75393,1.76878,-0.116056
-1.1658,-1.11644,-0.113133,1.75376,1.76782,-0.115909
-1.166,-1.11662,-0.112564,1.75359,1.76689,-0.115742
-1.16619,-1.11679,-0.11246,1.75342,1.76596,-0.115578
-1.16639,-1.11697,-0.111925,1.75325,1.76515,-0.115395
-1.16659,-1.11711,-0.11098,1.75307,1.76436,-0.115175
-1.16679,-1.11729,-0.111392,1.7529,1.76363,-0.114986
-1.16698,-1.11746,-0.110183,1.75273,1.76299,-0.114745
-1.16718,-1.11761,-0.110198,1.75256,1.76238,-0.114518
-1.16738,-1.11781,-0.109776,1.75239,1.76189,-0.114281
-1.16757,-1.11801,-0.109811,1.75222,1.76157,-0.114057
-1.16777,-1.11822,-0.108682,1.75204,1.76134,-0.113789
-1.16797,-1.11839,-0.1079,1.75187,1.76119,-0.113494
-1.16816,-1.1186,-0.107593,1.7517,1.76122,-0.113199
-1.16836,-1.1188,-0.107301,1.75153,1.76134,-0.112904
-1.16855,-1.119,-0.107024,1.75135,1.76154,-0.11261
-1.16875,-1.11924,-0.106325,1.75118,1.76186,-0.112296
-1.16895,-1.11944,-0.10566,1.75101,1.76212,-0.111964
-1.16914,-1.11964,-0.105029,1.75084,1.76235,-0.111617
-1.16934,-1.11985,-0.105302,1.75066,1.76256,-0.111302
-1.16953,-1.12005,-0.106287,1.75049,1.76276,-0.111051
-1.16973,-1.12031,-0.105625,1.75032,1.76302,-0.11078
-1.16992,-1.12051,-0.104705,1.75014,1.76323,-0.110476
-1.17012,-1.12072,-0.10572,1.74997,1.76343,-0.110238
-1.17031,-1.12095,-0.106395,1.7498,1.76366,-0.110046
-1.17051,-1.12118,-0.107035,1.74962,1.7639,-0.109895
-1.1707,-1.12142,-0.107644,1.74945,1.7641,-0.109783
-1.1709,-1.12168,-0.107785,1.74927,1.76436,-0.109683
-1.17109,-1.12191,-0.10792,1.7491,1.76453,-0.109595
-1.17129,-1.12214,-0.108048,1.74892,1.76474,-0.109517
-1.17148,-1.12238,-0.108897,1.74875,1.76491,-0.109486
-1.17168,-1.12261,-0.108976,1.74858,1.76512,-0.109461
-1.17187,-1.12287,-0.109778,1.7484,1.76532,-0.109477
-1.17206,-1.12313,-0.111412,1.74823,1.76552,-0.109574
-1.17226,-1.12342,-0.113401,1.74805,1.76573,-0.109765
-1.17245,-1.12371,-0.113982,1.74788,1.7659,-0.109976
-1.17265,-1.12395,-0.114534,1.7477,1.76599,-0.110204
-1.17284,-1.12424,-0.115494,1.74752,1.76613,-0.110468
-1.17303,-1.12453,-0.116843,1.74735,1.76625,-0.110787
